id,superficie,fecha,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas
1968290001,140,01/01/1968,4,29,0,INDETERMINADO,2,1,40,0,0,0,360,0,0,0,0
1968430003,30,03/01/1968,2,43,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1968290006,20,06/01/1968,4,29,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968120007,82,07/01/1968,9,12,0,INDETERMINADO,3,1,20,0,0,0,120,0,0,0,0
1968430016,6000,07/01/1968,2,43,0,INDETERMINADO,3,1,20,0,0,0,1440,35,1,0,0
1968460044,10,07/01/1968,9,46,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968430004,"1,8E+016",09/01/1968,2,43,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1968440009,15,09/01/1968,10,44,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1968250010,350,10/01/1968,2,25,0,INDETERMINADO,4,1,99,0,0,0,1440,39,0,0,0
1968490017,10,10/01/1968,17,49,0,INDETERMINADO,2,1,40,0,0,0,60,0,0,0,0
1968080031,30,11/01/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1968080032,246,11/01/1968,2,8,0,INDETERMINADO,2,1,40,0,0,0,600,38,0,0,2
1968250011,230,11/01/1968,2,25,0,INDETERMINADO,3,1,20,0,0,0,360,24,0,0,4
1968050005,10,12/01/1968,17,5,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1968080034,10,12/01/1968,2,8,0,INDETERMINADO,2,1,90,0,0,0,120,0,0,0,0
1968120050,110,12/01/1968,9,12,0,INDETERMINADO,3,1,20,0,0,0,360,61,0,0,2
1968430015,50,12/01/1968,2,43,0,INDETERMINADO,2,1,40,0,0,0,359,0,0,0,0
1968110026,30,15/01/1968,4,11,0,INDETERMINADO,2,1,40,0,0,0,420,0,0,0,0
1968390051,370,16/01/1968,6,39,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
1968050056,300,17/01/1968,17,5,0,INDETERMINADO,2,1,30,0,0,0,360,165,0,0,10
1968070040,10,17/01/1968,15,7,0,INDETERMINADO,3,1,20,0,0,0,180,0,0,0,0
1968080036,20,17/01/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968050057,150,18/01/1968,17,5,0,INDETERMINADO,2,1,50,0,0,0,180,145,0,0,5
1968320014,950,18/01/1968,3,32,0,INDETERMINADO,2,1,20,0,0,0,240,19,0,0,0
1968050048,30,19/01/1968,17,5,0,INDETERMINADO,2,1,50,0,0,0,180,0,0,0,0
1968360060,40,19/01/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968080038,45,21/01/1968,2,8,0,INDETERMINADO,2,1,20,0,0,0,60,0,0,0,0
1968490022,100,22/01/1968,17,49,0,INDETERMINADO,2,1,50,0,0,0,1200,0,0,0,0
1968170021,40,23/01/1968,2,17,0,INDETERMINADO,2,1,40,0,0,0,240,0,0,0,0
1968440043,10,23/01/1968,10,44,0,INDETERMINADO,2,1,90,0,0,0,120,0,0,0,0
1968270055,150,24/01/1968,3,27,0,INDETERMINADO,4,1,99,0,0,0,180,25,0,0,2
1968320059,20,24/01/1968,3,32,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968370020,20,25/01/1968,17,37,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1968080049,235,27/01/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,660,0,0,0,0
1968320042,400,27/01/1968,3,32,0,INDETERMINADO,4,1,99,0,0,0,420,65,0,0,3
1968360070,310,27/01/1968,3,36,0,INDETERMINADO,2,1,20,0,0,0,180,30,0,0,7
1968120053,700,28/01/1968,9,12,0,INDETERMINADO,2,1,10,0,0,0,480,39,6,0,0
1968250073,20,28/01/1968,2,25,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1968050047,30,30/01/1968,17,5,0,INDETERMINADO,2,1,50,0,0,0,240,0,0,0,0
1968490052,240,30/01/1968,17,49,0,INDETERMINADO,2,1,50,0,0,0,1440,0,0,0,0
1968500065,40,31/01/1968,10,50,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1968340063,50,01/02/1968,17,34,0,INDETERMINADO,2,1,20,0,0,0,120,0,0,0,0
1968340046,20,02/02/1968,17,34,0,INDETERMINADO,2,1,20,0,0,0,60,0,0,0,0
1968220062,140,04/02/1968,10,22,0,INDETERMINADO,2,1,50,0,0,0,1140,0,0,0,0
1968360068,30,04/02/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968490061,30,04/02/1968,17,49,0,INDETERMINADO,2,1,40,0,0,0,60,31,0,0,0
1968080109,10,05/02/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968080069,112,09/02/1968,2,8,0,INDETERMINADO,2,1,40,0,0,0,300,14,1,0,5
1968390076,30,11/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968080090,"1,3E+016",12/02/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968090067,25,13/02/1968,17,9,0,INDETERMINADO,2,1,20,0,0,0,240,0,0,0,0
1968330112,40,13/02/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968390077,30,13/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968390091,150,13/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968390098,20,13/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,900,0,0,0,0
1968390104,360,13/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,1500,100,0,0,11
1968020089,30,14/02/1968,11,2,0,INDETERMINADO,2,1,20,0,0,0,120,0,0,0,0
1968390078,10,14/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,60,0,0,0,0
1968330113,65,15/02/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,360,0,0,0,0
1968390107,30,16/02/1968,6,39,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
1968080086,30,18/02/1968,2,8,0,INDETERMINADO,2,1,10,0,0,0,420,0,0,0,0
1968080087,50,18/02/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,480,0,0,0,0
1968250083,30,18/02/1968,2,25,0,INDETERMINADO,2,1,20,0,0,0,240,0,0,0,0
1968330114,130,19/02/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,360,40,0,0,3
1968390079,30,19/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968390080,20,19/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968390081,30,19/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968390099,300,19/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,480,0,0,0,0
1968390105,110,19/02/1968,6,39,0,INDETERMINADO,5,1,0,0,0,0,300,24,0,0,6
1968200110,30,20/02/1968,1,20,0,INDETERMINADO,2,1,90,0,0,0,180,0,0,0,0
1968390082,40,20/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968390092,30,21/02/1968,6,39,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1968390108,90,21/02/1968,6,39,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968390100,20,22/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968390101,10,22/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,1500,0,0,0,0
1968390094,40,23/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968390095,100,23/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,360,0,0,0,0
1968390096,30,23/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968390106,580,23/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,420,51,1,0,5
1968390102,25,24/02/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,239,0,0,0,0
1968390118,30,03/03/1968,6,39,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968150161,50,04/03/1968,3,15,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968330127,140,04/03/1968,5,33,0,INDETERMINADO,3,1,20,0,0,0,240,0,0,0,0
1968330149,260,04/03/1968,5,33,0,INDETERMINADO,3,1,20,0,0,0,240,42,0,0,12
1968360129,15,04/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968360119,90,05/03/1968,3,36,0,INDETERMINADO,2,1,10,0,0,0,240,36,0,0,3
1968370116,120,05/03/1968,17,37,0,INDETERMINADO,2,1,40,0,0,0,360,0,0,0,0
1968370117,20,05/03/1968,17,37,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1968390131,30,05/03/1968,6,39,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1968490412,20,05/03/1968,17,49,0,INDETERMINADO,2,1,40,0,0,0,180,0,0,0,0
1968150173,1020,06/03/1968,3,15,0,INDETERMINADO,4,1,99,0,0,0,360,86,0,0,62
1968320121,10,06/03/1968,3,32,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1968360151,40,06/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968360152,960,06/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,360,84,0,0,46
1968390158,200,06/03/1968,6,39,0,INDETERMINADO,2,1,10,0,0,0,300,44,0,0,7
1968320122,10,07/03/1968,3,32,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1968320123,30,07/03/1968,3,32,0,INDETERMINADO,2,1,20,0,0,0,179,0,0,0,0
1968360120,49,07/03/1968,3,36,0,INDETERMINADO,2,1,20,0,0,0,360,0,0,0,0
1968500413,70,07/03/1968,10,50,0,INDETERMINADO,2,1,40,0,0,0,300,0,0,0,0
1968360197,40,08/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968270146,300,09/03/1968,3,27,0,INDETERMINADO,5,1,0,0,0,0,360,32,0,0,0
1968320124,50,09/03/1968,3,32,0,INDETERMINADO,5,1,0,0,0,0,660,0,0,0,0
1968320125,600,09/03/1968,3,32,0,INDETERMINADO,2,1,20,0,0,0,360,11,0,0,0
1968360130,30,09/03/1968,3,36,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1968320126,30,10/03/1968,3,32,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1968360153,352,10/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,299,22,0,0,7
1968360185,1100,10/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,660,43,0,0,24
1968360187,25,10/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968360189,400,10/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
1968220145,22,11/03/1968,10,22,0,INDETERMINADO,2,1,40,0,0,0,240,0,0,0,0
1968360133,20,11/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1968270148,250,12/03/1968,3,27,0,INDETERMINADO,2,1,20,0,0,0,360,12,0,0,0
1968360134,10,13/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1968360154,10,13/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968360190,1000,13/03/1968,3,36,0,INDETERMINADO,2,1,20,0,0,0,240,8,0,0,0
1968360211,600,13/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,540,102,0,0,8
1968370128,200,13/03/1968,17,37,0,INDETERMINADO,2,1,20,0,0,0,360,0,0,0,0
1968080306,10,14/03/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968320137,60,14/03/1968,3,32,0,INDETERMINADO,2,1,10,0,0,0,420,0,0,0,0
1968320138,30,14/03/1968,3,32,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1968320140,35,14/03/1968,3,32,0,INDETERMINADO,2,1,10,0,0,0,60,0,0,0,0
1968320235,20,14/03/1968,3,32,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1968340150,700,14/03/1968,17,34,0,INDETERMINADO,2,1,30,0,0,0,660,43,0,0,0
1968360135,80,14/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968360136,20,14/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,600,0,0,0,0
1968050163,60,15/03/1968,17,5,0,INDETERMINADO,2,1,40,0,0,0,240,0,0,0,0
1968470167,10,15/03/1968,17,47,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968470169,30,15/03/1968,17,47,0,INDETERMINADO,2,1,10,0,0,0,180,0,0,0,0
1968080141,110,16/03/1968,2,8,0,INDETERMINADO,2,1,30,0,0,0,180,0,0,0,1
1968080142,50,16/03/1968,2,8,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968160199,160,16/03/1968,11,16,0,INDETERMINADO,2,1,30,0,0,0,300,0,0,0,1
1968470172,90,16/03/1968,17,47,0,INDETERMINADO,2,1,50,0,0,0,300,9,0,0,2
1968020250,13,17/03/1968,11,2,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1968080196,40,17/03/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968090171,10,17/03/1968,17,9,0,INDETERMINADO,2,1,40,0,0,0,180,0,0,0,0
1968160200,40,17/03/1968,11,16,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1968430174,10,17/03/1968,2,43,0,INDETERMINADO,2,1,40,0,0,0,420,0,0,0,0
1968080307,12,18/03/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1968220369,15,18/03/1968,10,22,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968360155,30,18/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1968360157,20,19/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,480,0,0,0,0
1968360162,25,19/03/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968360188,50,19/03/1968,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1968030262,20,21/03/1968,9,3,0,INDETERMINADO,2,1,10,0,0,0,240,0,0,0,0
1968080308,25,21/03/1968,2,8,0,INDETERMINADO,2,1,90,0,0,0,180,0,0,0,0
1968330202,50,21/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,239,0,0,0,0
1968080176,45,22/03/1968,2,8,0,INDETERMINADO,2,1,50,0,0,0,300,0,0,0,0
1968330203,25,22/03/1968,5,33,0,INDETERMINADO,3,1,20,0,0,0,300,0,0,0,0
1968460270,45,22/03/1968,9,46,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968080177,110,23/03/1968,2,8,0,INDETERMINADO,2,1,50,0,0,0,180,30,4,0,3
1968080178,15,23/03/1968,2,8,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1968160201,20,23/03/1968,11,16,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968330204,60,23/03/1968,5,33,0,INDETERMINADO,2,1,30,0,0,0,240,0,0,0,0
1968330205,30,23/03/1968,5,33,0,INDETERMINADO,2,1,20,0,0,0,240,0,0,0,0
1968330480,50,23/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1968330515,610,23/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,420,22,0,0,0
1968390191,20,23/03/1968,6,39,0,INDETERMINADO,2,1,20,0,0,0,120,0,0,0,0
1968390192,80,23/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968390238,10,23/03/1968,6,39,0,INDETERMINADO,2,1,20,0,0,0,300,0,0,0,0
1968090309,876,24/03/1968,17,9,0,INDETERMINADO,5,1,0,0,0,0,360,54,0,0,46
1968090310,249,24/03/1968,17,9,0,INDETERMINADO,5,1,0,0,0,0,180,59,0,0,4
1968200313,360,24/03/1968,1,20,0,INDETERMINADO,5,1,0,0,0,0,360,101,1,0,42
1968330206,100,24/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,235,0,0,0,0
1968330295,50,24/03/1968,5,33,0,INDETERMINADO,2,1,90,0,0,0,60,0,0,0,0
1968330296,1030,24/03/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,720,100,0,0,1
1968330297,1000,24/03/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,420,70,0,0,0
1968390193,20,24/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968390239,50,24/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,480,28,0,0,3
1968390241,510,24/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,360,40,0,0,28
1968430267,20,24/03/1968,2,43,0,INDETERMINADO,2,1,40,0,0,0,360,0,0,0,0
1968330207,60,25/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,780,0,0,0,0
1968080179,40,26/03/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1968290282,3006,26/03/1968,4,29,0,INDETERMINADO,5,1,0,0,0,0,2340,48,1,0,26
1968330221,10,26/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1968430268,20,26/03/1968,2,43,0,INDETERMINADO,2,1,10,0,0,0,780,0,0,0,0
1968180253,150,27/03/1968,4,18,0,INDETERMINADO,2,1,40,0,0,0,120,5,0,0,5
1968190274,1450,27/03/1968,11,19,0,INDETERMINADO,2,1,10,0,0,0,480,67,0,0,20
1968270280,52,27/03/1968,3,27,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1968280461,100,27/03/1968,16,28,0,INDETERMINADO,2,1,40,0,0,0,240,74,0,0,2
1968320236,950,27/03/1968,3,32,0,INDETERMINADO,2,1,20,0,0,0,300,161,0,0,22
1968330222,30,27/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,299,0,0,0,0
1968330396,35,27/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1968390194,500,27/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968390212,50,27/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,660,0,0,0,0
1968390213,350,27/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968390214,40,27/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,30,0,0,0,0
1968390226,63,27/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,660,0,0,0,0
1968390243,60,27/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,540,0,0,0,0
1968430357,500,27/03/1968,2,43,0,INDETERMINADO,2,1,10,0,0,0,780,40,0,0,5
1968440361,115,27/03/1968,10,44,0,INDETERMINADO,5,1,0,0,0,0,420,53,0,0,0
1968030290,1250,28/03/1968,9,3,0,INDETERMINADO,2,1,50,0,0,0,1020,85,1,0,13
1968080263,144,28/03/1968,2,8,0,INDETERMINADO,2,1,40,0,0,0,300,26,0,0,10
1968160231,20,28/03/1968,11,16,0,INDETERMINADO,2,1,20,0,0,0,60,0,0,0,0
1968160232,80,28/03/1968,11,16,0,INDETERMINADO,2,1,40,0,0,0,420,22,0,0,1
1968170433,40,28/03/1968,2,17,0,INDETERMINADO,5,1,0,0,0,0,480,0,0,0,0
1968200291,120,28/03/1968,1,20,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968200340,420,28/03/1968,1,20,0,INDETERMINADO,2,1,30,0,0,0,240,35,1,0,33
1968240264,260,28/03/1968,17,24,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,3
1968250219,120,28/03/1968,2,25,0,INDETERMINADO,2,1,20,0,0,0,900,0,0,0,0
1968250278,80,28/03/1968,2,25,0,INDETERMINADO,5,1,0,0,0,0,180,67,0,0,4
1968260294,1555,28/03/1968,7,26,0,INDETERMINADO,5,1,0,0,0,0,660,110,0,0,0
1968270281,180,28/03/1968,3,27,0,INDETERMINADO,5,1,0,0,0,0,360,43,0,0,10
1968320237,30,28/03/1968,3,32,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968330209,30,28/03/1968,5,33,0,INDETERMINADO,2,1,30,0,0,0,240,0,0,0,0
1968330210,2000,28/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,660,360,0,0,55
1968330223,100,28/03/1968,5,33,0,INDETERMINADO,2,1,20,0,0,0,540,0,0,0,0
1968330224,70,28/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968330225,10,28/03/1968,5,33,0,INDETERMINADO,2,1,20,0,0,0,300,0,0,0,0
1968330283,50,28/03/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,5
1968330299,20,28/03/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1968330397,40,28/03/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,780,0,0,0,0
1968390216,30,28/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,360,0,0,0,0
1968390217,35,28/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,480,0,0,0,0
1968390227,30,28/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1968390240,400,28/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,960,35,0,0,0
1968390244,10,28/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968390260,840,28/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,780,50,1,0,33
1968390287,150,28/03/1968,6,39,0,INDETERMINADO,2,1,10,0,0,0,540,0,0,0,0
1968430269,220,28/03/1968,2,43,0,INDETERMINADO,2,1,50,0,0,0,240,0,0,0,0
1968430358,260,28/03/1968,2,43,0,INDETERMINADO,2,1,40,0,0,0,600,0,0,0,0
1968460251,16,28/03/1968,9,46,0,INDETERMINADO,2,1,40,0,0,0,60,0,0,0,0
1968170434,200,29/03/1968,2,17,0,INDETERMINADO,5,1,0,0,0,0,779,28,0,0,2
1968200254,15,29/03/1968,1,20,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1968270547,40,29/03/1968,3,27,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1968330284,80,29/03/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,420,30,0,0,18
1968330285,100,29/03/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1968390228,450,29/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,360,0,0,0,0
1968390261,315,29/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,420,0,0,0,0
1968390229,200,30/03/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968050301,120,02/04/1968,17,5,0,INDETERMINADO,2,1,10,0,0,0,240,26,0,0,1
1968250279,20,02/04/1968,2,25,0,INDETERMINADO,3,1,40,0,0,0,180,0,0,0,0
1968390265,60,02/04/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1968240255,140,03/04/1968,17,24,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968500414,20,05/04/1968,10,50,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1968170435,50,06/04/1968,2,17,0,INDETERMINADO,2,1,30,0,0,0,120,25,0,0,0
1968430359,30,07/04/1968,2,43,0,INDETERMINADO,2,1,10,0,0,0,180,0,0,0,0
1968080303,70,08/04/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1968250321,20,08/04/1968,2,25,0,INDETERMINADO,2,1,20,0,0,0,60,0,0,0,0
1968260314,20,08/04/1968,7,26,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968330323,40,09/04/1968,5,33,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1968360259,340,09/04/1968,3,36,0,INDETERMINADO,4,1,99,0,0,0,659,0,0,0,0
1968270548,345,10/04/1968,3,27,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1968330286,30,10/04/1968,5,33,0,INDETERMINADO,2,1,20,0,0,0,300,0,0,0,0
1968080304,57,11/04/1968,2,8,0,INDETERMINADO,5,1,0,0,0,0,300,57,1,0,1
1968200293,50,11/04/1968,1,20,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1968270364,255,11/04/1968,3,27,0,INDETERMINADO,5,1,0,0,0,0,360,49,0,0,14
1968320258,250,11/04/1968,3,32,0,INDETERMINADO,1,1,0,0,0,0,300,16,0,0,11
1968330324,14,11/04/1968,5,33,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1968390288,100,11/04/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,480,0,0,0,0
1968390289,50,11/04/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,420,0,0,0,0
1968090230,40,12/04/1968,17,9,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1968150302,200,12/04/1968,3,15,0,INDETERMINADO,4,1,99,0,0,0,240,40,0,0,4
1968200419,82,12/04/1968,1,20,0,INDETERMINADO,4,1,99,0,0,0,120,92,1,0,5
1968260315,20,12/04/1968,7,26,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1968270477,47,12/04/1968,3,27,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1968320382,49,12/04/1968,3,32,0,INDETERMINADO,5,1,0,0,0,0,720,0,0,0,0
1968490379,100,14/04/1968,17,49,0,INDETERMINADO,2,1,90,0,0,0,600,0,0,0,0
1968200995,10,16/04/1968,1,20,0,INDETERMINADO,2,1,30,0,0,0,60,0,0,0,0
1968390343,50,16/04/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1968390370,150,16/04/1968,6,39,0,INDETERMINADO,2,1,10,0,0,0,180,34,0,0,0
1968200385,30,17/04/1968,1,20,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,1
1968390344,490,17/04/1968,6,39,0,INDETERMINADO,2,1,90,0,0,0,420,130,0,0,8
1968090404,1338,18/04/1968,17,9,0,INDETERMINADO,4,1,99,0,0,0,480,47,1,0,89
1968250342,27,18/04/1968,2,25,0,INDETERMINADO,2,1,50,0,0,0,1200,0,0,0,1
1968390424,660,18/04/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,420,70,0,0,1
1968090311,90,19/04/1968,17,9,0,INDETERMINADO,4,1,99,0,0,0,1140,0,0,0,0
1968090312,20,19/04/1968,17,9,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1968090318,110,19/04/1968,17,9,0,INDETERMINADO,5,1,0,0,0,0,480,0,0,0,0
1968390346,20,19/04/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,360,0,0,0,0
1968390371,490,19/04/1968,6,39,0,INDETERMINADO,4,1,99,0,0,0,480,17,0,0,56
1968500415,60,19/04/1968,10,50,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1968090338,40,20/04/1968,17,9,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
